;avg_spending;favorite_purchase_cluster;likes_sales;favorite_browse_cluster
bd4f630f605c85a79169004bc542cb5d029a4ea1;90;9;1;9
bd764c2e8bc0e698ec8b42907241eeb6e041aeb6;300;2;0;7
bd8efee9b5053bbab4b0eb85d14304f1b5554c78;1050;7;0;7
bd9071c45f43278298c013e6e47853df73c2bdd7;345;9;1;9
bd932e5fc1dcbc9fb6834214cf042d19f932448c;1101;1;1;1
bdbe39de4b232f79a9bdbe212304dd668a5972f6;779;0;1;0
be1a1ca890ae84be1c106cfe60f88ee22b1a7803;285;1;0;1
be33604e90dfbaf192e4ac6b9a2becb3f1241f8f;260;0;0;0
be8fada0818b95683b35b091f7f3ec3c32ea9fb7;1060;0;1;0
be96d41ee7d0b1aa363170caedc7b8a3c199877d;330;2;1;2
be9f19ae5e4eeaf4e04af017ba1b7920ce52a037;449;0;1;9
beabd28c25156210d8704107c68f48b8816ba75b;685;0;0;9
beb1157d0f28a8626094c57d8cdf22fd48762fba;900;0;0;0
bed776063d9eddedc3d88685cbee6c53b222ad58;400;2;0;9
bee99381ba36821c0718fcd2d2be3d7da69b19e2;400;7;1;3
bf1c3cdba72fec16ee4e061b4eb546678315db5b;883;1;0;7
bf21b3e6ab5baa89970177a2b25b3fec89cb1af0;280;0;1;3
bf393ee16b70a323bd31464c0056beb5285d6258;1000;3;0;1
bf458462fc34e76401d1d4420e306b16b6e4bc76;375;7;1;7
bf78e4334ac9049513ccd6f81472eff355df5da9;528;1;0;1
bf86ceecebd3191d2e7baa50dc6bcbd2a4b585f9;619;1;0;1
bf8d43625652170540a59c2d9ab1ac8b9afe231b;1152;0;0;2
bfa1a6b19ff4ab32c935c9370fb24528c402a382;4508;3;0;3
bfa9d7b584aa2bd0ccf8797f3b9ac75a05f22833;900;2;0;1
bfbb234a5cb90ee1f3add2e05c626cddb9f7bdcd;150;2;1;2
bfbe43c49607426ca492094e18f2545a3aae318d;636;9;1;9
bfdbe44385becfb5b1b96308eaa31669e0a6a1b5;230;1;1;1
bff773b97e4ac53a51c87dc5470cced686cd488a;1325;2;0;2
bff9a051f3347e7af20bc5cd9ecb2cd7026e7e5d;130;1;1;1
c00e7b6db375458e0321e3786ce59d49f69bb06b;300;1;0;1
c01a64dc94330573e34ca4f883aa5298dbbb59b0;790;0;0;3
c0282947d960e3dfae9ebde645dab2f826353ca7;984;2;0;2
c02ff0235b00f5cdef8919313463b2424d91a17e;1530;9;1;9
c04cbc803f08c831b59b2ff4b9dfed8c7d69472b;422;2;1;2
c05675990016f4fb801196c5c010caf3a54e727f;180;9;1;0
c073ef3395a27b57746a904b2ab2fc8c122694ed;300;2;0;2
c07d7b3417d999e1c35ff685a8b0da916dc89b8d;150;2;1;2
c0851478f9c494ebf5536009de254225b52216bd;997;0;0;1
c08c34c77b9fb72b45be77ea1764885bbe6f50b1;380;7;1;7
c0a7d9b6bed0c419a9d0dcefea9c392a8ca1ba34;430;2;1;0
c0aa7c61b1722aea5ffeb45ecf01a665bcf6532e;998;1;0;1
c0b4b7bd0bd147ab92b31d5f2eed0604704d863d;230;1;1;1
c0c219aaa0c148289243be4f13ae8131251b4c33;996;3;0;1
c0c925b82b3e0b8922cccea76bdf01bc0649379f;295;1;1;1
c0ce1283fa4f54cded554fb6d647b1430d5aa1fb;800;2;0;3
c0dfd136f8d15ecc77ede8f36798c679184ed653;839;1;1;0
c0f2b0f0fbb64185132ec63eb3c89a8911e7f590;220;1;1;1
c1036a29daa69995d62b6cb984c27f79e7106b99;800;7;0;7
c112ec04e3de98c64997216591cf333f655ce69d;874;7;0;7
c1130fdbd58c6fefae55e24ce767e2398a60d473;400;7;1;3
c14a55d6cc64e960cae6ab1889684245cb6106fd;492;0;0;0
c172983da6d0181e074c3904c17c5c845c98b981;560;2;1;2
c176e1181b9cc6e8a94e36315f4ca8810d1e9945;550;1;1;7
c18b9073653bbc67c60af5d6d7bff53d1ca404ea;470;2;1;2
c1a64ff95486b8f261da980c9942e8abf0126612;405;1;0;1
c1a8d65181c302736238e50cd2bc3d22c915c6cc;1020;0;0;2
c1c4e388b334a29f66808aa81dc68a9ebb9a92ec;1080;2;0;7
c1cd38f6f30bd9555707dd2d1c099d2ae0e78e2b;0;2;0;2
c1cfebfeeb1a9b6f7c6010ec87c872ec62d82122;733;9;1;9
c1db4a9a57304ff23d0973788eed38de98345c71;250;2;1;2
c1dca184d7fbdf67be4b13f098af0c56ecde61ed;660;2;0;8
c2188bf010e823b21fc97774f1805889913d1d8c;893;5;1;6
c21d75887ba1f721c283146981d90072a23934ca;370;0;0;0
c221819cb8b0e4d07c405199f303d2f5cab07b26;719;2;1;3
c2455a10448953ef920c4e2dae2bd753b878e067;200;0;0;0
c255a27436173a2830a2ac836a370461f10b0ad5;867;5;1;6
c260082daf6267c4b9faa48ebfc16004c7b823d5;150;2;1;2
c272f7136d70881bb05304decff07e19ba5a6408;1085;7;1;7
c277fbbdfafa0e3be5b691a45142087dd268e223;1049;1;1;2
c284d3c17cc11a161582d843d7b7d9549ee1fde3;139;6;0;6
c286b095f11fe3e96c549306a10a94dab508a808;915;9;1;9
c29bb37b0f408d361893fd6ab1d6024e8e105544;761;9;1;2
c2a15b1349c729610318eda8bcddb1e83606f4e7;455;0;0;9
c2a737a0f9d207dd4d0cf45fd0a54651b7c9238a;1349;0;0;0
c2b2bbd2c18e75fd786cb57da158a6cb4390c8cf;656;1;0;0
c2c26f27eb7a8b145dcf98912ccc18237a376995;830;0;0;1
c2d3466b5e65c97922b4798c14bfb2475a9cc5c6;830;0;0;0
c2e6899764060c7a4b4cfea1d5090b2b1a89bfce;559;9;1;9
c2fce1fff3e92af195318ed8952fb2bffe997426;210;9;1;9
c348de64f90ff36816558049051673357469605e;762;0;0;0
c35b364952a3d4e73f3f97160bdf090a856c78aa;479;6;1;9
c392a084a5fa8ec05cf043471f1ba490acb4cb3f;560;2;1;7
c39cb82fce243d7bd9a29c5d4449a87a2700ad0d;510;8;1;9
c3b19fcf2f30fc7715c5ff78226566edb07d5e3c;349;1;0;1
c3d1db201b161b78db1a910f23bcb8b18a312d67;1240;9;1;9
c3e764d2982d471e75e457c45961cb0fc2de7343;3274;0;0;9
c4123115e83e0fca723f3c85ef58b6a600f78e2b;291;6;0;0
c41340b8a470a58f7137435932cfe990bb953158;199;6;0;6
c4146be001f83d4c80a2e739d8837f402c15f710;260;0;1;2
c43749ebd5dfaca640ffc240ea3750488e23db75;660;7;1;7
c444dba2cf52ef2362e4d52f361fbcdfe7701c10;1300;0;1;0
c4664cc8802a0bc384eb5237a86fa8ad0b283fba;557;2;1;2
c471b535676c877fe2b98d4ef3c33e56e71eb123;1083;0;0;9
c4a89f4d103a7937344117cf6e1e3d154df7b02e;310;2;1;2
c4bef5c835b0171df4b8a049b7a2d39147971f7c;463;1;0;3
c4da42de08eac2f09a28df48386e8c29db22e688;800;2;0;2
c4df2d42b5a5596c8cbacdfbba17a22616b8d35a;459;0;0;9
c4f00b00b53fd4b5706021b47adf18a46b38637e;550;1;1;1
c50d36806f5fc58146b866ca4c3f554560dd5ff1;480;7;0;7
c55489892da38309b921d0373643e15d6e483609;531;0;0;3
c56705267910b26cf16b21c605e18e81767fb8df;750;3;1;1
c576b2b7d3fab9a2bd16e770e7700e94f4b13711;460;2;1;2
c58dfd94d417552bcb3a7652bc4e4c37bb532084;350;7;0;7
c5d59778424bfc82d6b51ed3209b1a021605bb9c;450;6;0;6
c5dbc02b68bb846617faa60023382ff6a690ee95;100;0;0;1
c5fff9dbf4bbbcf83da4902b58808d30edd0e2f5;280;0;0;0
c62301b3bd77e98ec662021988ab8dd25a842b9c;170;7;1;7
c637825b2d3a7246a23251c7455c4ac92779847e;160;2;1;6
c63ba909bdf610f85966a9101d030a7e63f07284;500;1;0;6
c647385340bee2d808e0a9aa2eece4b3d65379b8;575;2;0;9
c64b808023c568a5b4e6168d110d5671276d48cc;410;2;1;9
c6509ea124a83bcce22dbfef96f80f321885f16b;180;0;1;0
c66143ffe99c19721c7d4dc44689d344f61d5502;334;6;0;1
c6644b68a8f246a6747c45ca45f03f563f9777c1;476;0;0;9
c66742eb3846cc493559f298edcaddd104b821b3;554;7;0;1
c68848ae3cbec57b0ee79e9291bcb6e1cea7b78a;275;9;1;9
c6ab47df48094d77fd9a6e8816cef519042fb964;202;2;1;2
c6b5c2f5d78f49988ca9cc6fea00733650755a98;600;2;0;9
c6c556f7a43231a82445957c93ef8ca67e0307cb;500;9;1;9
c6c626a74194c3a6f6d37e24d9c526e2208c73a1;499;2;1;2
c6d15d7b3eec8772073d4859d8833045a75f5305;2571;0;0;7
c6d2427f8bd39c45d82fcf4fb380e906fea3f1f1;1099;7;1;1
c6fe197ab41e9831642b1ccd48d08290f3fa4a92;233;1;1;1
c70690f4fc29aa93798bbedafc1335869b587aa1;981;0;1;9
c70b3c69516163a2b194130cf5a468090e331c5f;673;2;1;9
c71c05c19e8650e4aeb2dce4b7236d9c8f896caf;1685;2;0;2
c73d35b18997ff96a13602e2b9c6ccd8aa5fab83;600;2;1;2
c759052f8a196bbd124c1aa0011b4597666d9e3f;479;1;1;1
c782abb8a150eff1f14dc1d6dadd63cc979424e6;260;9;1;9
c78e476330b5db00e1e5f50087f64e264aba7c74;745;0;0;0
c7abc859971312ef1ab7e3f2ca364473102a06c7;314;9;1;2
c7ba56e8b4eaf86a77fc4c2cc30ffac248e677e2;550;1;1;1
c7bb5ec16f5394d7d1b72394838df3811556a95d;80;0;0;9
c7f2959580cd98c5519d41f2778913089f7312cf;0;7;0;7
c7fcca4219d3f58343683bbaa96020215e22f546;736;0;1;9
c819276da5d60baf11cf1e3242ba01f6075c422f;579;2;0;2
c83bc26e8fe54eda40f1aeda66ad4e88ff57885f;524;1;1;1
c858fec5f76ff4b1ee1134c5b24bd8c5e04f4510;430;9;1;9
c85c1c4268d1d20b99c5a1544c61f9653f7d400c;1220;9;1;0
c866c9775954d4e7b99b26d4cf009d04f1d89372;350;2;0;0
c879f933a6568ab3384bc82355710e9a25952403;230;0;1;9
c87eb89f1333d48de10cf12470bb0e865de40449;893;5;1;3
c882a4993046d85e01802b50c211ae2bbe509fe1;390;2;1;2
c8a6ab70cac3750616a863c95fda2592e4203894;200;2;1;2
c8e41bc63f2ab524427559fa4827fe140aa59219;1600;7;0;7
c8fc00b8af1b204b5f0ecdb9fbb497e9294f4d2e;435;1;1;1
c904332fe45aade611984a3f7d223b6009929589;240;6;1;6
c90445263ca2c578402aa2f9962f42d713586a88;310;2;0;2
c91c7294e0389e9f348eb49ead57cb6f3e2127c0;300;2;0;0
c91ce0961f7ab7ed6963263e5a4d890448d5a83c;390;2;1;1
c93b5fa6ffeef368e952bcf032c211c81b1ea88c;470;2;1;0
c97f81efd1da2d9695f0c6886cdddfc960663db7;1199;2;1;9
c9a3533352994cf70e36c84565c32598db5e932e;460;1;1;3
c9b4e8fdad93bfec0cf382f1b66d7bce9e48b83b;510;9;1;2
c9d8bcffbe38d3db31faf500066ea5d6e5505ad7;650;2;0;1
c9e23c73d1a2bb837f4ed295a52ebbf1ce902d5f;100;9;1;9
c9e8eee233bad39bb27c289868b41e3994dda514;803;2;1;7
ca2b47bd031390b3b3ad58d152554af8f7aabccf;695;0;0;0
ca2f5a7f40ed627f3ac84f6d3aa56977b65facc4;100;7;1;1
ca401ac19b7f9ab7e70801b1395911d5f7157527;370;9;1;9
ca773fff87cbd7c587e068a7933b2552746599d5;762;2;1;2
ca83aa05534c9a7869e700b761e67f431dff95fe;731;2;0;2
ca87f1e0f7987deeb4b3bdc8bf4686206bef3a57;0;7;0;1
ca902fe10965c257762245773ce16df45b6d9490;800;2;0;2
ca9a5e9179e3f47827709b98fb3abca6c912b254;350;7;0;7
caa69901ba8915687f31e43ee2f24f90dcb8d4c4;360;1;1;1
caaeb4c2f1fdc05bfa293ffb7d03679544fc4e26;180;9;1;9
cab3029e1e684a4cc3adaff9448d9cd4f8311513;2143;1;1;1
cad181b188085b34a265d0d72a72ad90c4994478;1316;1;1;3
cb03ce0e1212cc998f7d939287b8330adbfde7cd;782;9;1;9
cb195afa601e7455009beb3424d6fed701832e80;414;0;0;2
cb231159e0e6fcd955e0c5cbbdbb5c4237ee612a;479;0;0;1
cb277479e74106c9fa0e2b60b40d35451decff76;300;2;0;1
cb73bbc359be33ed6be09135220f5baf50754994;1325;0;0;9
cb751758bc1021dbb6bd405be6d83c18aacc714a;250;0;1;7
cbf0be75dda02faf827580b3a3b36350a6100071;240;9;1;9
cc1de842551ae1c92f3c846bbc0f016b58ceb57a;513;0;1;2
cc2250dc26d7315d8df11473f19ee580f64b026a;0;7;0;3
cc30eb761d45eaf8051d5b5f12176bccc807c62d;275;9;1;2
cc3580bf475f688d9ba7d1bc234f95973d155463;500;2;0;2
cc4ab3704eb77c82ec618e2e8ab1949427d8690a;800;2;0;2
cc5338bfffe474389c549f9300fa2808dcaee7d6;317;2;0;2
cc5c888ccac7ca85602ada0256430a04e89ce381;329;0;0;9
cc686b7fde89c1ef0570ccec0a1a1e824b196076;470;9;1;0
cc718dd45fe455a3ba995fd98e88a3564a49514d;199;0;0;2
ccad0f62abb244432280b19ec40a583cc249addf;1051;1;1;1
ccc18313d95ba507f1fa6150bc0f8f6c35712d9b;213;0;1;2
ccc991bc67ca1f5dfa7fb1c0a3a9e81f9bac6a2f;794;0;0;0
cd05e938ea7a653d1329ef36680e879e3a092da6;1150;2;0;9
cd0b407ce54cca3be2f679a6a5e1c03305b67a1b;260;2;0;2
cd175edbd60751573f5c8d3881e50b346d7824ed;255;0;1;9
cd1ab8752c3bae8a3ca36009f95be81806c04fd6;903;1;1;1
cd23bb82c78f5b738431dda5b1ee1fbe3ae0ae5c;300;2;1;0
cd255dcd272ff0f5d0a7251132c331866139239e;895;0;0;0
cd2c06932cd198d64495b8554e83ffb24fc80d4a;720;1;1;2
cd655a46234351df51ca73afd9de4996dca7442b;225;2;1;2
cd65d8c89b439cfb42ae40bda1819520fe717c14;920;7;1;0
cdc23873de3355a1ba67a80f54d80e49697db49b;460;0;1;1
cde0073c70ac2be315fab81caf2f197c18359c03;350;2;1;2
cdf6ea27db93f75338506429b952082ae371b556;400;7;1;1
ce0501c77e92486996563998fd8179dd972211bd;230;1;1;1
ce1927d636dc1e54378f258ca925db2d3bf667d9;480;7;0;0
ce1ffae953a2cdbf1f8521cd4326cd8fce30f304;700;2;1;2
ceb6f15d9fa76dd4fbe2d529412ba21c536e1960;758;0;1;9
cec2a1bfe5750f5e57f697a1b0e5facb198243d0;599;7;1;7
cec99f751b507b6de3a43d23e768151489666100;310;0;0;9
cecb191908f4bc01a0298db109ddc6603de344d8;730;1;1;1
ceceae0cded660bc4e1dd118f692a56dc799c705;400;0;0;1
cef029be651c0264833e0890e3b086704d940946;524;2;0;3
cf051c7be113f90b3d46842777b3f2b301bc7f7d;1060;1;0;9
cf06e91ab89571e3aaaee42a5442b66ede18649d;130;9;1;2
cf0fb76e7faf0a0eb5cbbe4fda1bc51366170117;799;7;0;7
cf131792e983c493730ab0487a7c8e08a90e8998;1878;0;0;6
cf4d6583488f1a6dfc1e00008efea40c668db50b;500;1;1;1
cf53481db56cc680a5abe79903fb5a5272c26203;805;2;1;2
cf5cb6b824df16d56df7f4ffbc6b68c74d86861a;416;1;1;1
cf67835666dafa62e9ed55aaea1ec8785068bb71;1138;1;0;1
cf72e8b7903108dc5e22b8d7e0091c26d6f969fd;399;0;1;0
cf905df744fc9e1ce7d99413cbec460869d057fb;570;1;1;9
cf9719d4c00a6af313c1d30060167353c3ea50e6;442;0;0;3
cfa30fa9b02aeb47569ca384d4a4b377cfbf2b86;150;7;1;7
cfbd51c6734dd5f7e9d96851d4337592b0a17e41;1177;9;1;0
cfc0bf8eaab84acacccdfec5a105fc8830fbb397;299;1;1;1
cfc37268a8ea0d0d09c7bf561ac41f3d6e723f54;260;1;1;2
cfc6bdab68f31ceee2e10b790394690685702302;870;1;1;1
cfc7264b8f1f0035a3c5ac14c51aee7b88a62148;1169;9;1;9
cfd8e3bc4f4cd736e87ee095087038aeab0a6725;660;0;0;9
cfeeacaff0c5e445d3851559738b2e156a17205a;550;2;1;0
cffd3be9de427ddd471ef89fc454dc21564d6abf;694;1;0;9
d006771c65ae6c05db7ea46c29d843b1b8f9dd88;1758;1;1;1
d0280601c7213d7daac34e03dde505a783cf1d30;200;2;1;2
d02e02f3a936df60e6adee22a75ae12043cf7327;0;6;0;6
d02e9172e1b57e8171f2358ec9b664eda8806ad6;630;9;1;0
d03369f75316792e820649f456d8a1cbee88747a;434;0;0;2
d039bcd7a8bdb875369f6e7699522f49ff4bf4cd;900;2;0;2
d03d901742107b20c08a9ed32693c5acaf2b60d3;720;2;1;9
d046243c7236f9ea9358e629ea520f8272d59c5f;364;0;0;0
d0486e04a34832025a1829bb507afcc1a4134622;0;2;0;2
d04bdceeb4e9db24bea793eca16b35556f2abade;100;7;1;7
d0558e21c9cf27a5bdfbe4cd0f88c72552f09225;758;2;0;2
d05b1edfe25d65241b42d52b530c913aa7f592e9;861;1;1;1
d072dcc538cba3214f1f76503107524dfbdeb6ae;440;2;1;2
d083c0e0844ceb942b7eea941d0dad9ac9cdffbd;700;7;0;7
d0b84b3cfec77250243ab24e2c779f58e66d4f39;490;0;1;2
d0be34ed811ad1c558690b34b3e0a77e134547d8;800;7;0;7
d0fd515075e030111bdb7759c8c078c566020bd5;610;0;1;0
d0fd8e61a1eccd81e1a7b7977a7a02c6d2eb3cfd;1209;1;0;1
d101f96b467746be9b180060732ee4e2daf8850b;250;0;0;0
d14e97ae57d0dfce9e9144542a86d9108b7ea16e;800;2;1;2
d1514ed528f78ce4745dc62d6e36ec6fae7d6c0b;810;0;0;2
d15d40229a64420f6806217ce9e110abbb760069;1059;1;1;1
d173a2d2852433a1b09e630bdb561f8717d5cfbd;1516;1;0;1
d180a6bcd8f389fc8ec21b3be291e26056cafde4;320;1;1;3
d195969d4f88fdcc9a7401a73b0a2d26e1cb390a;630;9;1;0
d1a62c72825116c8b409df0bf936c9cb7410ef91;530;0;1;0
d1ae122d0973271ce6487f5d87b2143ed6dd5942;665;9;1;9
d1bcf88380a864b6a56c47edf6fe47f64c8bd426;2527;0;0;2
d1d1be9b8cba2981ce43750113caabbbc8467b8b;420;0;1;9
d1f74bc9c58f27f114fbdaf9fa893c7af4db9313;375;1;0;3
d21a6846cde65b80851788be56a284bb5501ccc4;369;2;0;0
d21dceaa6b9204a9ee3a34b0e4cd07cea6219abd;1550;1;1;0
d21fcf4273e3823bccc51246254166c8980de2c6;960;1;0;1
d226c3ec3918e4e611639881e296f50ec9843edd;300;2;0;2
d227e2a57aea69e8b98729f99755650f385f895a;800;2;1;2
d22c6caaf19123f30df03200fb8558a2a003beab;405;9;1;9
d231b01b52cf47749d7279dabe9c050f98c17069;400;0;1;6
d24913292930d8e31d59e7a9885fd5647cf60cbc;256;9;1;2
d24a10dd4662832e1ba7c499ccbcca550a175a9a;500;0;1;2
d266662191346a63103f57b75939a53f0c67ee0c;592;7;1;1
d28eba6747403aa9eb76a5c09292f990951e4f75;449;2;0;2
d28f774701de0092f2a0b4217d7f247388b384be;505;0;0;0
d2984c07e7fb3f78a2839a93d07be1e6381ab1a4;470;2;1;2
d2a5250a2c4a67b48bff4c2bf37d51a308aca7f8;942;2;0;2
d2a70cabd42e6577b72ba14227cef1272091804a;420;2;0;9
d2f1d71ea8f61b3ec678a18b328d35122c24e749;250;9;1;2
d2f6f988b6fb3b28d3bda6932e29679aad434c77;180;0;1;0
d2ff38a5e2844f3b14bfa1922581417d86061c71;500;3;0;7
d3297687d2a5312e1ea378c1295767eb19e1b820;150;2;1;2
d33738c6b8750211fbc79484af9b6bf75a216217;950;1;0;1
d337be5d7a620be25f848bfa25c48f043bc2b234;310;2;1;2
d3a5beb165fee8768b6347a3f982cc98ca9f400a;400;1;1;1
d3afcc10928c2fdab1669a9e98727e54f7bdde89;90;2;1;0
d3c536c1f8e89096709f0dd0f69bfde91de90f17;730;2;0;7
d3f11bd43fc96742049a0a63d711779eeeccb221;180;9;1;0
d400afe15e7f5c2ff81557fb58a415b839c0b969;500;3;1;1
d40a6e737100a1bf8ad61d4af6de58c3a0756cd4;1499;2;1;2
d456249a51d496e5d3b95f35186cc57a54acac4e;542;2;0;1
d45680e7ead86618fc61c68dd47375bd885abe02;282;7;1;7
d46f7ecd86afce5bdc98d52c171df1bd9f31aef5;830;6;1;6
d485c08f87ff594b0b3fd7e6add18549da2a84ad;865;0;0;9
d495419309b9b8ecdd5edca03fc4fd2280e44f55;479;2;0;7
d4b76ca73b05a68f6d221cf2258e9027724f68a3;1890;2;0;0
d4f8f16f44569894e9361d5543a149ab68d019f4;600;2;0;2
d56d4163f09968b648e700c1463ddbed2e220795;543;7;1;7
d57b9e4401f29471b54342d8b04f4e1671096c45;795;0;1;0
d58208d1c898fba470577c32d14db1807a086858;500;7;0;1
d58afe429c2bd4272c3bcff19baf9141087b5027;366;2;1;2
d5a1e5f933b68f6d7485417562a868ebb619975d;250;2;1;3
d5ba067990c9a5a6d5c64717142f4c31633f910b;707;7;1;2
d5da5a143a4ef4b11f10465efc050ef1c303fa4c;1372;1;1;1
d5f57c6c309152b1f8fd39a7171a519145de3c1a;130;9;1;9
d606e30af94b0f86ea2e3cfb472044f516877a2c;680;2;1;1
d61c8966d6baa260d08e7b191a7594e247729980;680;2;0;2
d62d734380ad653ec983e28525d6fb7a0a563734;150;2;0;2
d664e8457fb79e51980d294930ad1334a7c68c26;250;2;0;2
d69f7d13cb6b301291e6ea5995029d8565000050;130;9;1;2
d6cc500b3bbf3c932b914a9cd6ec5588407a73de;600;2;1;3
d6e2299b471b11d3f3c14a67b2cba9b04ea7c39f;799;1;1;1
d6e81aaf265eb3f225bd3b8c092ee1f8c07962d1;310;2;1;0
d6f3702ccd6c2036b6b5a0a57ee3d9409543c88b;400;1;1;2
d707115090c42bbcd193a12f532d67dbcb615002;140;7;1;1
d72d42faef4ff176c22768710729b3186cadefd3;1110;1;0;1
d73b1ef861f3506d2a137876aeedbc920f4fa456;535;0;1;9
d74a023307110be50a15929ea69e885462fc48d7;780;1;0;1
d74bc610bba0940e492898445c6d2711f14a6631;250;3;1;3
d75ba5c9df66289f084bbdc7cd2f2c9a63348691;330;3;1;2
d7631a00f46da94c1a5af472ed9b07d1a170c673;395;9;1;9
d779d4040452593e993efde7b3a088f3cc3c0ddb;529;1;1;1
d788e1fd74f7dd3d9cca6e2980325f1b02f58e0f;1480;1;1;3
d79c946713f8eb8498e4d9e27a8c88d005a09a58;626;9;1;9
d7c900406ac7a3b6217477ffed49700e8c6e57e3;383;9;1;7
d7dec1edde9bf6420843f9dc95c45c10d2873a4e;416;1;1;1
d7df0a6143b737a86907ea54a703913f3d3162c1;441;2;0;2
d7e07f2f077c0fca0303f873bba7e5b475268f65;300;0;0;0
d802e38fb502cc727dfb7f4ec0f4d59cf5b5ed1f;390;1;1;1
d80a0a6761fc751f1253d2275ac9c188f222014f;1060;2;1;2
d80ca4d1a5ca8f94acd51ec86a642050340d3fef;760;2;0;2
d81972efbe752d39444844c24235826d13df638a;95;9;1;0
d825e607871419b740362f6535d40f7eca49d48e;150;1;0;1
d841ef2290bd664b1827ffde98be5f7ee7672e5e;896;9;1;9
d86989eb60dfc05c0d73f7252a01208610eb7caf;140;0;0;0
d87f1366879b6d54f577111eb13153d12308b6c5;1289;2;0;9
d8a227fe3e88412618b24ce5d1ec3ec0c6830776;1600;2;0;2
d8a390acd0535be4d07ba7f822764b49da908ac5;180;1;0;7
d8a8ba0a828ae59b0a1a2878219e02d43ec517db;754;2;0;9
d8c06306762df907c99f8cdd6e13745149930a81;890;7;0;1
d8c71a9de11c0f220dc9db45175d54ceb71bba65;195;9;1;3
d8d0599b399956a9c3e7f9c522673851b5be4f2d;824;7;1;7
d8e024878d1068ae7a89e287d11f66d25c51d3b0;180;9;1;9
d8f73e2c7346bd6b1793d54fd6c9e1b19ac283e6;300;7;0;1
d9227eff75255f2c5ac38d44a6be277b211de6fd;2606;7;1;1
d93123e26136794f0451a95e2b013df07ebafa8d;275;2;1;2
d9391eca5ae65b1e58361c85eb0dac71a37e6d75;3193;1;0;0
d93d2ef644a61e6da2d22d0bd74051225182ea12;429;0;1;0
d93e8c1e390270bf0beefe5717ba6d31bcabbff8;170;6;0;1
d962c9fe8a850dcf1f4de0bc3c1c2c4484abe529;120;6;1;9
d969542481a2a944cd2a687a29aec2de6127bcae;330;0;0;0
d96ea3246ff356acdd6589a80eae4af1903aa3d8;1060;9;1;9
d992be4beeb5d54f227fd58ee1d12ef8c4a3a20d;604;2;0;2
d9b41b623c86095138a845c8d8006014ad87659d;680;2;0;9
d9c50c8fe35b67c8e1272580e0e7d14b4a8bae92;600;2;0;2
d9ef0553475562c7359528d7fd4e4c86438db0c4;800;2;0;2
d9f01bf07e6d99505fe61a5f718d929606dd580e;150;3;1;0
da150fe7d552f5c45e70d3e856c1f486299864f3;150;2;1;1
da23e53fc00d0308f77eac090cbdb1d1fef25380;0;7;0;7
da257af8306ef4c1be657c2b159760d23ef36b08;350;0;0;9
da3ee6253a284bb4e550893a22f308d3a3ffa1e7;960;9;1;9
da435ebfaddcf4fc22f4319f90783bee54879ff3;399;1;1;1
da44ae69ae203903112dd96ed2e4f6c4388d4a37;596;1;1;1
da54a52bab2af04bf7e6fbd924c26168cac7a49f;840;9;1;2
da56688a0eb8616deb83e6eebd81976a0916c75e;90;6;0;6
da5d95e5527e12308ec74d636ee11c00b0b47e05;554;0;0;9
da787bdd080d4dbb997cb1aaeaeb301ce75bb315;515;1;1;6
da964dcf62a69047e441200ecf9c07e6250b1c2d;469;1;1;7
da97d770668672e1817361e9db0a721331cc29f4;230;0;1;0
daef1b8e2999b252d96553a334f457c578f16b24;864;5;1;0
db300d894b5d4960cada8575ec63c2f2c165d3e9;405;3;0;3
db3fa5fc5ec982163a5558107022e357afa9aa24;753;1;1;1
db58ddebbbaf295c9d919c5c4c395de26c23b76e;250;2;1;2
db6b87b8079106814d5554e00ced3420fe125c62;130;1;0;1
db7e2f919ce40883f0d659f44105595bc9612511;260;9;1;9
db835f5b6336bb825aa39d6307ca59b9bc4b6437;720;1;1;1
db84bbbaa52785ab8a42ed7cfbd87e4dff796e89;650;2;0;2
db9701712b28759b3d872083f2be97d0a1d2bc52;525;2;1;0
dbad4cb30655a28bb0b5fbbcab2b56a17f8662b1;270;1;1;1
dbb1f623bf604f702cd48b18f2adb9c5be6a0d15;1200;1;1;1
dbe5e11bdd71fa546fa36fc19a268f452c351259;600;2;0;2
dc06c999943e7a29df9ffbdbb20e4c46cfc31ed3;630;3;0;3
dc0b9f4b8fbfddd948acb0e0180268afbc24c700;1045;9;1;1
dc0cf1ce6b9276c9ad04db28ff75ca1c62b3a619;75;9;1;9
dc20fa8ea324b6baada53845de9ecc47d12022b5;500;1;1;1
dc3059e2ebf2e319acaf8e36e1332ef0557f809f;125;0;0;0
dc62f723fb7814170a5f3305a70fb55fdc8ef209;810;2;0;2
dc8b80c31897af8f1e02649e278340d7e61811df;400;2;0;2
dc949033626cc244377ca179bf01916b7e6ee341;739;2;1;2
dcb3ae4d50557caa803a8b3ee30299d56c143f0e;725;2;1;2
dcde2bb8321d03c44481204d14ba0942b0e02bef;334;3;1;3
dce85533183ad04b8a351a67d39928c584e3bb9d;550;9;1;2
dcf5b9c0ceea3be712d9ae732c88dca277da230f;200;1;1;9
dd1c688ab258714653a406d5fd5541f206289a0b;399;1;1;1
dd37da7d1b925da8fce8ba5a9186a3345dbbfadf;919;0;0;0
dd7c258099b0d1723dbcfd9e9480ecb408950abc;750;7;0;1
dd89b0e72d83f64b213d561f508268a84becee40;670;6;1;7
